temperature_c,gas_raw,water_level_cm,acceleration_x_ms2,acceleration_y_ms2,acceleration_z_ms2,sos,risk_level,scenario
29.8,151.0,5.6,0.5,0.0,9.88,False,LOW,overheat
32.4,154.0,5.7,-0.11,0.09,9.55,False,LOW,overheat
31.0,155.0,5.7,0.07,-0.41,9.71,False,LOW,overheat
31.8,163.0,5.8,-0.13,0.13,9.84,False,LOW,overheat
32.1,172.0,6.1,0.36,-0.09,9.85,False,LOW,overheat
30.7,172.0,6.3,-0.07,-0.17,9.88,False,LOW,overheat
29.9,166.0,6.4,0.37,0.29,9.59,False,LOW,overheat
31.3,162.0,6.4,-0.16,-0.19,9.33,False,LOW,overheat
30.7,165.0,6.6,0.04,-0.03,9.51,False,LOW,overheat
29.8,150.0,6.3,-0.12,-0.13,9.97,False,LOW,overheat
31.5,147.0,6.4,0.1,0.38,9.71,False,LOW,overheat
32.2,150.0,6.4,-0.28,-0.24,9.68,False,LOW,overheat
32.4,145.0,6.4,-0.22,0.17,9.88,False,LOW,overheat
31.9,146.0,6.7,-0.04,-0.07,9.76,False,LOW,overheat
33.0,152.0,6.7,0.15,-0.36,9.75,False,LOW,overheat
31.6,148.0,6.7,0.24,0.16,9.91,False,LOW,overheat
30.2,152.0,6.4,-0.24,0.06,10.01,False,LOW,overheat
32.0,156.0,6.7,-0.04,-0.01,10.05,False,LOW,overheat
32.7,155.0,6.8,-0.07,0.26,9.42,False,LOW,overheat
33.6,152.0,6.8,0.14,0.16,9.92,False,LOW,overheat
32.3,149.0,6.9,-0.07,0.26,9.91,False,LOW,overheat
31.6,152.0,7.0,0.01,0.05,9.95,False,LOW,overheat
30.9,157.0,7.2,-0.02,-0.18,9.74,False,LOW,overheat
32.8,149.0,7.3,0.34,0.06,10.3,False,LOW,overheat
33.5,145.0,7.2,0.11,0.19,9.93,False,LOW,overheat
33.6,141.0,7.5,0.23,0.17,9.65,False,LOW,overheat
31.1,139.0,7.6,0.34,-0.14,9.78,False,LOW,overheat
35.1,141.0,7.4,-0.1,0.0,9.67,False,LOW,overheat
32.6,134.0,7.6,0.04,-0.09,9.63,False,LOW,overheat
34.0,134.0,7.5,0.07,0.0,9.73,False,LOW,overheat
30.7,134.0,7.5,0.16,0.19,9.7,False,LOW,overheat
31.0,123.0,7.7,0.11,-0.07,10.02,False,LOW,overheat
32.1,131.0,7.2,0.04,0.33,9.69,False,LOW,overheat
33.6,132.0,7.1,0.17,0.02,9.86,False,LOW,overheat
33.0,130.0,7.2,0.24,0.09,9.63,False,LOW,overheat
32.0,139.0,6.7,-0.21,-0.17,10.07,False,LOW,overheat
32.3,135.0,6.6,0.1,0.28,9.82,False,LOW,overheat
32.8,138.0,6.7,0.07,-0.08,9.79,False,LOW,overheat
33.4,140.0,6.7,-0.02,0.22,9.57,False,LOW,overheat
34.7,134.0,7.0,0.09,0.0,9.86,False,LOW,overheat
33.4,137.0,7.1,-0.31,-0.27,9.96,False,LOW,overheat
32.7,137.0,7.0,0.24,-0.07,9.83,False,LOW,overheat
33.1,134.0,6.9,-0.11,-0.14,9.93,False,LOW,overheat
33.1,130.0,7.1,-0.02,-0.16,9.8,False,LOW,overheat
32.7,125.0,7.2,0.18,0.05,9.79,False,LOW,overheat
34.7,114.0,7.3,-0.24,-0.1,9.93,False,LOW,overheat
33.0,123.0,7.6,0.02,-0.04,9.47,False,LOW,overheat
34.0,125.0,7.4,-0.16,0.02,9.74,False,LOW,overheat
32.9,134.0,7.8,0.3,-0.16,9.79,False,LOW,overheat
34.4,133.0,7.6,0.19,-0.11,10.03,False,LOW,overheat
32.3,134.0,7.6,0.11,0.33,10.1,False,LOW,overheat
33.1,131.0,7.8,0.05,-0.02,9.99,False,LOW,overheat
34.5,127.0,7.9,0.12,-0.26,9.55,False,LOW,overheat
36.2,128.0,8.0,-0.18,-0.09,10.1,False,LOW,overheat
34.1,125.0,8.3,-0.12,0.24,9.75,False,LOW,overheat
32.4,120.0,8.6,-0.35,0.22,9.55,False,LOW,overheat
33.2,117.0,8.6,0.29,0.01,9.84,False,LOW,overheat
34.1,120.0,8.6,-0.39,-0.26,9.64,False,LOW,overheat
32.7,122.0,8.7,0.15,0.08,9.91,False,LOW,overheat
34.5,122.0,8.5,-0.14,0.03,9.71,False,LOW,overheat
33.8,126.0,8.6,0.08,-0.06,9.72,False,LOW,overheat
35.9,122.0,8.6,-0.34,-0.13,10.29,False,LOW,overheat
33.6,119.0,8.5,-0.32,0.14,9.72,False,LOW,overheat
32.7,125.0,8.1,-0.25,-0.09,9.76,False,LOW,overheat
34.2,117.0,8.4,0.11,0.0,9.92,False,LOW,overheat
33.3,130.0,8.5,0.05,0.2,10.04,False,LOW,overheat
35.6,135.0,8.5,-0.23,-0.3,9.74,False,LOW,overheat
35.1,138.0,8.7,-0.01,0.1,9.5,False,LOW,overheat
34.9,140.0,8.6,-0.18,-0.4,9.8,False,LOW,overheat
34.3,143.0,8.7,-0.08,0.28,9.92,False,LOW,overheat
35.2,145.0,8.6,-0.07,-0.34,9.56,False,LOW,overheat
33.3,148.0,9.1,-0.41,0.04,9.95,False,LOW,overheat
34.5,142.0,8.9,-0.25,-0.11,9.83,False,LOW,overheat
33.9,140.0,8.8,0.11,-0.09,9.91,False,LOW,overheat
35.3,146.0,9.1,0.03,-0.12,9.67,False,LOW,overheat
35.0,145.0,9.0,0.16,-0.04,9.76,False,LOW,overheat
35.2,147.0,8.8,0.14,-0.1,9.9,False,LOW,overheat
35.5,146.0,8.7,0.13,0.29,9.84,False,LOW,overheat
36.8,138.0,8.8,0.35,-0.22,10.11,False,LOW,overheat
35.3,141.0,8.9,0.39,0.48,9.9,False,LOW,overheat
34.9,139.0,8.8,0.16,-0.41,9.77,False,LOW,overheat
34.7,143.0,8.6,0.15,0.03,9.82,False,LOW,overheat
35.7,148.0,8.7,0.06,-0.17,9.75,False,LOW,overheat
32.7,142.0,9.0,0.42,0.08,9.62,False,LOW,overheat
33.9,138.0,9.1,-0.08,-0.2,9.88,False,LOW,overheat
35.4,134.0,8.9,0.31,0.16,9.63,False,LOW,overheat
35.2,138.0,9.1,0.02,-0.49,9.6,False,LOW,overheat
36.9,144.0,9.2,0.06,-0.23,9.74,False,LOW,overheat
35.9,145.0,8.8,-0.02,-0.02,10.0,False,LOW,overheat
36.7,141.0,8.8,0.22,-0.27,9.73,False,LOW,overheat
36.8,144.0,9.0,-0.14,-0.07,9.86,False,LOW,overheat
38.3,149.0,8.9,0.26,0.05,10.02,False,LOW,overheat
35.6,147.0,9.0,0.14,0.22,9.75,False,LOW,overheat
35.8,151.0,8.8,0.07,0.25,9.36,False,LOW,overheat
35.4,153.0,8.8,-0.13,-0.22,9.8,False,LOW,overheat
35.9,161.0,8.8,-0.03,0.16,10.06,False,LOW,overheat
35.6,168.0,8.7,-0.35,0.12,9.64,False,LOW,overheat
37.4,162.0,8.7,0.06,0.07,10.19,False,LOW,overheat
36.8,163.0,8.5,0.1,0.02,10.05,False,LOW,overheat
35.9,160.0,8.6,0.18,0.36,9.78,False,LOW,overheat
35.7,175.0,8.1,0.07,0.14,9.77,False,LOW,overheat
36.1,181.0,8.4,-0.26,0.26,9.71,False,LOW,overheat
38.1,192.0,8.5,0.22,0.01,9.83,False,LOW,overheat
35.2,189.0,8.4,0.18,0.17,9.59,False,LOW,overheat
37.4,188.0,8.3,-0.01,-0.25,9.98,False,LOW,overheat
36.3,182.0,8.1,0.1,0.02,9.76,False,LOW,overheat
36.4,187.0,8.2,0.32,-0.02,9.46,False,LOW,overheat
36.4,189.0,8.2,0.1,0.29,9.63,False,LOW,overheat
38.1,199.0,8.2,-0.06,-0.33,9.65,False,LOW,overheat
36.3,204.0,8.0,-0.26,-0.16,9.71,False,LOW,overheat
37.5,203.0,7.9,-0.23,-0.11,10.02,False,LOW,overheat
37.0,208.0,7.8,-0.21,0.07,9.73,False,LOW,overheat
37.2,210.0,7.7,0.07,-0.23,9.79,False,LOW,overheat
37.2,217.0,7.6,-0.22,-0.19,10.2,False,LOW,overheat
37.2,214.0,7.4,0.16,0.12,9.78,False,LOW,overheat
37.5,206.0,7.2,0.08,0.0,9.95,False,LOW,overheat
36.3,201.0,7.1,0.01,0.01,9.67,False,LOW,overheat
36.8,206.0,7.3,0.34,0.04,9.54,False,LOW,overheat
36.3,211.0,7.2,-0.0,-0.23,9.59,False,LOW,overheat
36.4,221.0,7.1,-0.02,0.11,9.82,False,LOW,overheat
37.1,220.0,7.0,0.32,-0.08,9.77,False,LOW,overheat
34.8,215.0,6.8,0.08,0.27,10.01,False,LOW,overheat
37.6,217.0,7.0,-0.14,-0.13,9.83,False,LOW,overheat
37.8,219.0,7.1,-0.12,0.16,9.89,False,LOW,overheat
38.3,212.0,6.8,0.01,0.13,9.95,False,LOW,overheat
39.4,214.0,6.8,-0.02,-0.27,9.96,False,LOW,overheat
37.8,219.0,6.3,0.2,0.19,9.81,False,LOW,overheat
37.5,214.0,6.5,0.1,0.45,9.51,False,LOW,overheat
37.1,213.0,6.4,-0.42,-0.14,10.06,False,LOW,overheat
37.6,210.0,6.4,-0.16,-0.34,10.01,False,LOW,overheat
39.6,212.0,6.6,0.08,0.25,9.5,False,LOW,overheat
38.1,201.0,6.7,-0.16,-0.1,9.32,False,LOW,overheat
38.1,198.0,6.6,0.05,0.2,9.69,False,LOW,overheat
37.8,199.0,6.8,-0.16,-0.02,9.84,False,LOW,overheat
37.2,211.0,6.8,-0.37,0.16,9.86,False,LOW,overheat
39.3,208.0,6.9,0.0,-0.36,9.92,False,LOW,overheat
37.0,210.0,6.9,-0.13,-0.15,9.83,False,LOW,overheat
38.7,214.0,7.2,0.28,0.41,10.01,False,LOW,overheat
37.5,212.0,7.2,0.12,0.02,9.82,False,LOW,overheat
38.2,216.0,7.1,0.09,0.07,9.53,False,LOW,overheat
38.2,204.0,7.0,0.23,-0.32,9.69,False,LOW,overheat
37.1,198.0,7.1,-0.04,0.11,9.89,False,LOW,overheat
38.6,198.0,7.0,-0.26,0.33,9.66,False,LOW,overheat
37.8,200.0,7.2,-0.22,-0.22,9.53,False,LOW,overheat
39.3,189.0,7.3,-0.02,0.09,9.65,False,LOW,overheat
39.2,194.0,7.2,0.04,0.32,9.81,False,LOW,overheat
38.9,181.0,7.0,-0.09,-0.5,10.3,False,LOW,overheat
37.6,177.0,6.8,-0.02,-0.11,9.93,False,LOW,overheat
40.0,173.0,6.8,-0.04,0.22,9.88,False,LOW,overheat
39.6,167.0,6.8,0.15,-0.33,9.66,False,LOW,overheat
39.1,166.0,6.9,-0.05,0.27,9.59,False,LOW,overheat
39.7,163.0,7.3,-0.15,0.38,9.8,False,LOW,overheat
39.0,158.0,7.3,-0.19,0.12,9.67,False,LOW,overheat
39.1,160.0,7.1,0.15,-0.29,9.63,False,LOW,overheat
39.8,152.0,7.2,0.12,0.2,9.89,False,LOW,overheat
38.9,150.0,7.3,0.21,-0.29,9.54,False,LOW,overheat
37.4,153.0,7.5,-0.22,0.14,9.64,False,LOW,overheat
39.0,149.0,7.8,0.1,0.27,9.86,False,LOW,overheat
38.2,143.0,8.0,0.42,0.29,10.2,False,LOW,overheat
40.1,145.0,7.6,-0.13,0.06,9.85,False,LOW,overheat
39.1,149.0,7.7,-0.3,-0.26,9.9,False,LOW,overheat
39.8,146.0,7.3,0.24,-0.16,9.88,False,LOW,overheat
40.6,153.0,7.3,0.29,-0.33,9.82,False,LOW,overheat
40.6,164.0,7.4,-0.01,0.4,9.69,False,LOW,overheat
40.0,168.0,7.5,0.35,-0.05,9.73,False,LOW,overheat
39.8,166.0,7.7,0.02,0.25,9.65,False,LOW,overheat
40.3,167.0,7.9,0.22,-0.14,10.04,False,LOW,overheat
40.7,172.0,8.1,-0.29,0.15,9.61,False,LOW,overheat
39.4,169.0,7.9,0.02,0.12,10.12,False,LOW,overheat
38.7,167.0,8.2,-0.24,0.01,9.61,False,LOW,overheat
39.7,170.0,8.1,-0.04,-0.16,9.75,False,LOW,overheat
41.3,160.0,8.0,-0.14,-0.25,9.71,False,LOW,overheat
41.2,165.0,7.8,0.13,-0.34,9.8,False,LOW,overheat
39.7,159.0,7.7,-0.08,-0.01,9.46,False,LOW,overheat
40.7,163.0,7.6,-0.13,0.27,9.73,False,LOW,overheat
38.5,162.0,7.3,-0.21,-0.01,9.68,False,LOW,overheat
39.7,174.0,7.5,-0.15,0.36,9.77,False,LOW,overheat
39.2,173.0,7.3,0.21,0.22,9.82,False,LOW,overheat
40.7,173.0,7.4,0.09,0.41,9.93,False,LOW,overheat
39.9,174.0,7.5,0.18,-0.19,10.0,False,LOW,overheat
41.7,181.0,7.2,-0.09,0.05,9.53,False,LOW,overheat
40.3,175.0,7.1,-0.12,-0.04,9.7,False,LOW,overheat
40.8,175.0,7.2,0.02,0.01,9.79,False,LOW,overheat
40.4,175.0,7.3,-0.15,0.02,10.0,False,LOW,overheat
40.9,173.0,7.4,0.02,0.14,9.67,False,LOW,overheat
42.0,170.0,7.1,0.39,0.01,9.3,False,LOW,overheat
40.5,167.0,6.8,0.21,0.28,9.51,False,LOW,overheat
40.4,165.0,6.6,-0.06,0.09,10.01,False,LOW,overheat
41.6,170.0,6.9,0.12,-0.33,9.62,False,LOW,overheat
43.0,164.0,6.6,-0.02,0.14,9.65,False,LOW,overheat
42.0,158.0,6.8,-0.06,0.26,9.77,False,LOW,overheat
41.0,170.0,6.5,0.09,-0.11,9.93,False,LOW,overheat
41.0,170.0,6.3,0.02,-0.12,9.87,False,LOW,overheat
41.8,173.0,6.4,-0.09,0.06,9.85,False,LOW,overheat
42.7,172.0,6.0,-0.11,-0.13,9.95,False,LOW,overheat
41.1,173.0,6.1,0.14,0.07,9.74,False,LOW,overheat
41.7,174.0,6.2,-0.07,-0.31,9.8,False,LOW,overheat
40.0,168.0,6.0,-0.09,0.2,9.86,False,LOW,overheat
41.8,165.0,5.8,-0.08,-0.13,9.61,False,LOW,overheat
40.7,172.0,5.9,0.25,0.16,9.76,False,LOW,overheat
40.9,172.0,6.0,-0.1,0.0,9.57,False,LOW,overheat
40.7,164.0,5.9,-0.07,0.01,10.06,False,LOW,overheat
42.7,167.0,5.9,-0.0,-0.15,9.58,False,LOW,overheat
41.7,165.0,6.4,-0.11,-0.17,9.74,False,LOW,overheat
40.8,163.0,6.0,0.03,-0.23,9.61,False,LOW,overheat
42.2,165.0,6.1,-0.1,0.05,9.64,False,LOW,overheat
42.3,162.0,5.9,-0.21,0.02,9.75,False,LOW,overheat
42.3,165.0,5.9,0.03,-0.21,9.67,False,LOW,overheat
42.6,163.0,5.8,0.1,-0.06,9.71,False,LOW,overheat
42.9,157.0,5.7,0.21,0.07,9.98,False,LOW,overheat
41.7,160.0,5.9,-0.07,0.04,9.72,False,LOW,overheat
42.9,165.0,5.7,-0.08,-0.12,9.71,False,LOW,overheat
43.1,169.0,5.6,-0.02,-0.1,9.76,False,LOW,overheat
40.4,167.0,5.9,-0.15,0.01,10.05,False,LOW,overheat
40.9,165.0,5.6,-0.37,0.21,9.69,False,LOW,overheat
40.2,169.0,5.5,-0.31,-0.25,9.91,False,LOW,overheat
45.6,173.0,5.4,0.27,-0.03,9.68,False,MEDIUM,overheat
42.8,166.0,5.6,-0.28,-0.02,10.01,False,LOW,overheat
41.8,172.0,5.7,-0.1,0.17,9.65,False,LOW,overheat
41.3,176.0,6.0,0.12,0.03,9.68,False,LOW,overheat
42.4,169.0,5.4,0.04,-0.26,9.55,False,LOW,overheat
45.2,175.0,5.9,-0.12,-0.24,9.92,False,MEDIUM,overheat
44.6,175.0,5.6,0.04,-0.1,9.45,False,LOW,overheat
43.3,174.0,5.5,0.22,0.17,9.7,False,LOW,overheat
43.0,179.0,5.4,-0.35,-0.18,9.78,False,LOW,overheat
43.8,173.0,5.3,-0.16,0.11,9.81,False,LOW,overheat
44.0,176.0,5.4,0.27,-0.23,9.63,False,LOW,overheat
43.7,175.0,5.3,0.11,0.06,9.7,False,LOW,overheat
42.4,169.0,5.3,0.1,-0.37,9.94,False,LOW,overheat
43.1,162.0,5.5,-0.37,0.18,9.87,False,LOW,overheat
42.9,165.0,5.5,0.02,-0.21,10.06,False,LOW,overheat
43.9,162.0,5.6,0.27,0.13,9.76,False,LOW,overheat
41.2,163.0,6.0,0.05,-0.13,9.3,False,LOW,overheat
43.6,162.0,6.5,0.02,-0.37,10.03,False,LOW,overheat
43.2,163.0,6.8,-0.32,-0.02,10.01,False,LOW,overheat
43.1,152.0,6.6,-0.05,-0.01,10.04,False,LOW,overheat
44.3,158.0,6.6,-0.03,0.24,9.97,False,LOW,overheat
43.7,156.0,6.9,0.18,0.09,9.77,False,LOW,overheat
44.7,158.0,6.7,0.15,0.11,9.81,False,LOW,overheat
43.3,156.0,6.7,-0.42,-0.23,9.94,False,LOW,overheat
44.9,159.0,6.9,0.09,-0.28,9.65,False,LOW,overheat
44.2,153.0,6.8,0.03,0.24,9.66,False,LOW,overheat
43.3,147.0,6.6,0.18,-0.32,9.56,False,LOW,overheat
44.4,140.0,6.3,0.01,0.09,9.53,False,LOW,overheat
43.6,153.0,6.5,0.09,-0.1,9.72,False,LOW,overheat
45.8,149.0,6.6,-0.18,-0.24,9.86,False,MEDIUM,overheat
45.2,144.0,6.4,-0.37,0.2,9.68,False,MEDIUM,overheat
43.4,140.0,6.8,0.13,-0.05,9.99,False,LOW,overheat
45.1,145.0,6.7,-0.5,-0.17,10.02,False,MEDIUM,overheat
44.3,143.0,6.6,-0.04,-0.01,9.96,False,LOW,overheat
44.8,136.0,6.5,-0.39,0.05,10.11,False,LOW,overheat
45.7,135.0,6.4,0.21,-0.05,9.63,False,MEDIUM,overheat
44.8,142.0,6.4,-0.15,-0.32,9.53,False,LOW,overheat
45.3,128.0,6.2,0.17,0.07,9.58,False,MEDIUM,overheat
45.5,133.0,5.8,0.12,0.01,9.55,False,MEDIUM,overheat
43.7,135.0,5.9,0.06,-0.17,9.99,False,LOW,overheat
43.6,138.0,5.8,0.34,0.04,9.85,False,LOW,overheat
45.2,136.0,5.8,-0.38,-0.23,9.77,False,MEDIUM,overheat
43.9,128.0,5.8,0.19,0.32,10.08,False,LOW,overheat
43.6,125.0,5.5,-0.21,-0.08,9.89,False,LOW,overheat
45.1,126.0,5.6,0.5,0.04,9.55,False,MEDIUM,overheat
45.0,123.0,5.9,0.06,-0.06,9.93,False,MEDIUM,overheat
45.1,128.0,5.9,-0.24,-0.02,9.56,False,MEDIUM,overheat
44.8,127.0,5.9,0.18,0.13,9.4,False,LOW,overheat
45.6,127.0,5.9,0.0,-0.11,9.92,False,MEDIUM,overheat
46.1,124.0,5.8,0.23,-0.17,9.55,False,MEDIUM,overheat
46.4,121.0,5.8,-0.0,-0.16,9.95,False,MEDIUM,overheat
46.6,126.0,5.8,0.08,0.02,9.86,False,MEDIUM,overheat
46.3,121.0,5.7,0.41,-0.22,10.05,False,MEDIUM,overheat
45.3,127.0,5.9,0.01,-0.18,9.53,False,MEDIUM,overheat
45.1,131.0,5.9,-0.3,0.1,9.5,False,MEDIUM,overheat
45.0,131.0,5.9,0.35,0.2,9.91,False,MEDIUM,overheat
44.4,136.0,5.8,0.17,0.1,9.83,False,LOW,overheat
43.9,137.0,5.3,-0.01,0.04,9.79,False,LOW,overheat
45.9,134.0,5.4,-0.15,-0.38,9.6,False,MEDIUM,overheat
44.6,135.0,5.4,-0.08,0.18,9.7,False,LOW,overheat
45.9,131.0,5.4,0.04,0.26,10.06,False,MEDIUM,overheat
45.4,131.0,5.2,-0.07,-0.06,10.11,False,MEDIUM,overheat
46.3,126.0,5.1,-0.23,0.07,9.78,False,MEDIUM,overheat
45.3,128.0,5.2,0.03,-0.08,9.67,False,MEDIUM,overheat
47.1,125.0,5.3,-0.17,0.06,9.46,False,MEDIUM,overheat
45.0,121.0,5.3,-0.04,0.22,10.0,False,MEDIUM,overheat
47.3,117.0,5.5,-0.08,-0.05,9.9,False,MEDIUM,overheat
45.6,124.0,5.4,-0.08,-0.11,9.71,False,MEDIUM,overheat
44.7,127.0,5.4,-0.14,0.06,9.57,False,LOW,overheat
45.5,125.0,5.6,-0.18,-0.24,9.53,False,MEDIUM,overheat
46.2,121.0,5.6,-0.09,-0.29,9.4,False,MEDIUM,overheat
46.1,114.0,5.3,0.35,0.26,9.77,False,MEDIUM,overheat
46.7,122.0,5.1,-0.01,-0.08,10.14,False,MEDIUM,overheat
46.7,126.0,5.0,0.14,-0.15,9.7,False,MEDIUM,overheat
45.2,125.0,4.8,0.26,0.08,9.82,False,MEDIUM,overheat
47.1,137.0,4.8,0.03,-0.02,9.53,False,MEDIUM,overheat
45.5,137.0,4.8,-0.18,-0.16,9.76,False,MEDIUM,overheat
45.8,138.0,4.9,-0.15,-0.09,9.64,False,MEDIUM,overheat
46.0,137.0,5.0,-0.22,-0.4,9.69,False,MEDIUM,overheat
47.2,141.0,4.9,0.12,-0.2,9.3,False,MEDIUM,overheat
48.6,145.0,5.0,-0.18,0.19,9.65,False,MEDIUM,overheat
48.0,151.0,4.9,0.14,-0.09,9.65,False,MEDIUM,overheat
45.3,149.0,4.8,-0.18,-0.01,9.93,False,MEDIUM,overheat
47.1,143.0,4.8,0.01,-0.06,9.53,False,MEDIUM,overheat
45.9,149.0,4.7,-0.18,0.16,9.74,False,MEDIUM,overheat
45.4,154.0,4.6,-0.1,0.49,9.92,False,MEDIUM,overheat
46.6,154.0,4.4,0.07,-0.1,9.8,False,MEDIUM,overheat
49.0,166.0,4.5,0.08,-0.11,10.15,False,MEDIUM,overheat
48.5,178.0,4.9,-0.27,0.12,9.98,False,MEDIUM,overheat
48.1,178.0,4.9,-0.2,-0.08,9.93,False,MEDIUM,overheat
47.0,173.0,4.7,0.1,0.06,9.89,False,MEDIUM,overheat
48.8,177.0,4.4,-0.08,-0.17,9.68,False,MEDIUM,overheat
46.9,180.0,3.8,-0.48,-0.17,9.95,False,MEDIUM,overheat
46.9,185.0,3.8,-0.1,0.1,10.17,False,MEDIUM,overheat
48.0,182.0,3.5,0.38,-0.16,9.35,False,MEDIUM,overheat
49.3,185.0,3.5,-0.07,0.32,9.58,False,MEDIUM,overheat
50.0,187.0,3.5,-0.07,0.02,9.83,False,MEDIUM,overheat
45.9,194.0,3.6,-0.01,-0.05,9.84,False,MEDIUM,overheat
47.2,194.0,3.5,-0.1,-0.24,9.88,False,MEDIUM,overheat
48.5,194.0,3.3,-0.31,-0.03,9.96,False,MEDIUM,overheat
47.5,193.0,3.5,0.18,-0.06,9.84,False,MEDIUM,overheat
48.2,193.0,3.6,-0.21,0.18,9.77,False,MEDIUM,overheat
47.5,198.0,3.5,0.12,-0.26,9.7,False,MEDIUM,overheat
49.6,200.0,3.6,-0.14,-0.12,9.99,False,MEDIUM,overheat
47.4,207.0,3.6,0.49,-0.23,9.6,False,MEDIUM,overheat
47.9,199.0,3.6,0.22,0.29,9.31,False,MEDIUM,overheat
47.9,192.0,3.4,-0.03,-0.15,10.27,False,MEDIUM,overheat
45.5,187.0,3.6,-0.04,-0.14,9.41,False,MEDIUM,overheat
48.8,184.0,3.8,-0.07,0.32,9.66,False,MEDIUM,overheat
50.1,168.0,4.1,0.2,0.09,9.69,False,MEDIUM,overheat
48.2,159.0,4.3,-0.05,-0.5,9.3,False,MEDIUM,overheat
48.3,151.0,4.0,0.3,-0.3,9.58,False,MEDIUM,overheat
49.2,155.0,3.8,0.1,-0.06,9.8,False,MEDIUM,overheat
47.8,158.0,3.8,0.4,-0.18,10.15,False,MEDIUM,overheat
47.9,158.0,3.8,-0.26,0.12,9.74,False,MEDIUM,overheat
49.5,157.0,3.6,0.33,0.04,9.86,False,MEDIUM,overheat
48.9,155.0,3.4,0.02,0.08,9.81,False,MEDIUM,overheat
48.0,154.0,3.5,0.13,0.02,10.0,False,MEDIUM,overheat
48.6,157.0,3.6,0.31,-0.04,9.43,False,MEDIUM,overheat
49.5,165.0,3.7,-0.11,0.04,9.91,False,MEDIUM,overheat
50.0,161.0,3.9,-0.26,0.32,9.88,False,MEDIUM,overheat
49.8,162.0,4.1,0.27,-0.26,10.0,False,MEDIUM,overheat
48.0,171.0,4.3,-0.32,-0.42,9.86,False,MEDIUM,overheat
50.7,174.0,4.3,-0.28,0.17,9.96,False,MEDIUM,overheat
51.2,181.0,4.2,-0.07,-0.32,10.08,False,MEDIUM,overheat
49.7,182.0,4.1,-0.07,-0.23,9.4,False,MEDIUM,overheat
47.4,185.0,4.0,0.12,0.03,9.92,False,MEDIUM,overheat
48.9,186.0,3.9,0.14,0.07,9.82,False,MEDIUM,overheat
50.1,192.0,3.8,-0.0,0.09,10.05,False,MEDIUM,overheat
49.4,193.0,4.0,-0.12,0.5,9.98,False,MEDIUM,overheat
49.3,201.0,4.1,-0.18,0.21,9.95,False,MEDIUM,overheat
49.6,195.0,4.3,-0.06,0.19,10.12,False,MEDIUM,overheat
51.0,186.0,4.3,0.0,0.07,9.7,False,MEDIUM,overheat
49.8,194.0,4.4,0.21,-0.26,10.15,False,MEDIUM,overheat
49.3,197.0,3.9,0.04,-0.12,9.5,False,MEDIUM,overheat
49.1,195.0,4.0,0.01,0.12,9.59,False,MEDIUM,overheat
51.8,196.0,3.8,-0.28,-0.04,10.06,False,MEDIUM,overheat
49.2,211.0,4.1,0.02,0.02,9.3,False,MEDIUM,overheat
49.1,209.0,4.3,0.07,0.26,9.86,False,MEDIUM,overheat
50.4,204.0,4.6,0.11,0.3,9.99,False,MEDIUM,overheat
50.3,203.0,4.5,0.2,-0.23,9.84,False,MEDIUM,overheat
50.9,197.0,4.5,0.13,0.0,9.9,False,MEDIUM,overheat
49.1,194.0,4.5,0.24,0.12,9.56,False,MEDIUM,overheat
52.0,193.0,4.8,-0.06,0.37,9.76,False,MEDIUM,overheat
50.4,192.0,4.7,-0.1,0.07,9.51,False,MEDIUM,overheat
50.9,201.0,4.9,-0.03,-0.23,9.67,False,MEDIUM,overheat
51.2,198.0,5.0,-0.05,0.11,9.88,False,MEDIUM,overheat
50.3,190.0,5.0,-0.49,0.11,9.84,False,MEDIUM,overheat
50.4,191.0,5.1,-0.01,-0.22,9.54,False,MEDIUM,overheat
50.9,184.0,4.9,-0.15,0.09,9.88,False,MEDIUM,overheat
50.0,194.0,4.6,0.1,0.04,9.52,False,MEDIUM,overheat
51.2,190.0,4.9,-0.11,0.03,9.39,False,MEDIUM,overheat
49.9,187.0,4.8,0.15,-0.06,9.72,False,MEDIUM,overheat
50.3,184.0,4.7,0.06,0.18,9.83,False,MEDIUM,overheat
51.5,181.0,4.7,-0.15,0.32,9.9,False,MEDIUM,overheat
50.5,181.0,4.8,0.03,-0.19,9.93,False,MEDIUM,overheat
50.9,192.0,4.5,0.18,0.18,10.3,False,MEDIUM,overheat
51.7,185.0,4.5,-0.26,-0.02,10.06,False,MEDIUM,overheat
50.5,171.0,4.7,-0.06,-0.3,9.98,False,MEDIUM,overheat
51.9,173.0,4.4,0.03,-0.13,9.97,False,MEDIUM,overheat
49.7,163.0,4.7,-0.03,-0.28,9.71,False,MEDIUM,overheat
51.6,162.0,4.8,-0.49,0.1,9.95,False,MEDIUM,overheat
52.5,163.0,4.7,-0.02,-0.28,9.48,False,MEDIUM,overheat
50.7,166.0,5.0,-0.37,-0.04,9.42,False,MEDIUM,overheat
50.5,162.0,5.0,0.19,-0.32,9.46,False,MEDIUM,overheat
52.0,167.0,5.2,0.1,0.22,10.19,False,MEDIUM,overheat
50.8,170.0,5.1,0.17,0.1,9.96,False,MEDIUM,overheat
50.5,173.0,5.4,-0.11,0.08,9.87,False,MEDIUM,overheat
50.7,169.0,5.4,-0.1,0.19,9.77,False,MEDIUM,overheat
54.8,164.0,5.8,0.09,0.11,9.68,False,MEDIUM,overheat
52.1,162.0,5.8,0.05,0.06,9.77,False,MEDIUM,overheat
